Unnamed: 0,x,y
93,2.863,77.243
94,18.978,97.768
95,6.087,0.044
96,42.888,91.364
97,19.824,85.304
98,47.125,6.021
99,25.482,0.573
0,23.385,82.323
1,14.531,94.403
2,8.399,88.86
3,21.056,11.075
4,20.023,98.821
5,7.173,94.579
6,4.875,99.426
7,21.401,61.76
8,17.884,89.652
9,19.165,84.938
10,-1.195,12.233
11,25.726,79.369
12,29.276,88.111
13,18.575,89.146
14,28.138,76.357
15,27.576,90.925
16,17.789,74.184
17,21.669,0.313
18,11.041,4.75
19,8.802,71.031
20,4.594,4.369
21,14.07,89.886
22,36.052,85.265
23,14.631,11.007
24,22.638,90.353
25,11.584,72.077
26,11.022,85.062
27,18.647,77.493
28,26.952,82.077
29,32.357,98.889
30,43.003,19.508
31,16.061,9.132
32,26.382,87.214
33,25.183,94.241
34,28.9,93.937
35,9.344,86.322
36,10.271,94.089
37,25.838,67.989
38,7.099,97.099
39,13.883,71.78
40,42.012,92.445
41,23.56,17.064
42,51.683,97.942
43,15.699,94.981
44,8.82,2.896
45,7.575,78.692
46,24.946,84.911
47,0.093,73.583
48,16.704,92.409
49,35.924,75.906
50,33.561,75.156
51,37.233,93.601
52,5.272,89.726
53,7.582,94.984
54,12.092,2.594
55,29.314,99.761
56,13.079,92.848
57,25.804,89.604
58,21.782,95.972
59,-3.633,97.794
60,26.773,3.601
61,35.11,84.131
62,21.799,97.182
63,19.493,98.772
64,24.26,88.099
65,26.654,89.229
66,43.856,78.126
67,11.464,71.925
68,11.66,8.243
69,21.269,92.272
70,5.562,64.163
71,33.438,89.102
72,25.598,99.586
73,27.272,83.325
74,47.093,83.826
75,35.473,8.65
76,28.204,96.214
77,41.582,83.581
78,2.354,94.485
79,10.058,95.832
80,25.789,97.364
81,21.882,0.922
82,46.003,85.094
83,28.999,92.301
84,25.674,2.389
85,13.147,91.005
86,16.188,93.355
87,30.063,95.247
88,28.498,78.713
89,17.354,92.728
90,12.882,88.524
91,4.811,69.478
92,23.9,91.232
93,11.859,96.046
94,-0.383,83.538
95,13.13,85.287
96,25.807,99.33
97,14.251,87.741
98,23.827,94.352
99,32.054,2.442
0,0.36,92.711
1,25.431,77.938
2,27.437,1.243
3,22.14,77.902
4,22.741,97.482
5,18.242,95.17
6,-6.651,68.952
7,0.328,4.865
8,34.495,94.377
9,25.278,7.686
10,26.463,87.324
11,24.251,93.987
12,9.725,85.169
13,16.909,85.55
14,19.577,98.064
15,38.773,8.072
16,-8.252,73.133
17,-0.755,71.962
18,13.363,82.605
19,17.301,89.85
20,18.608,85.338
21,11.988,1.413
22,12.472,90.499
23,30.191,89.01
24,36.552,94.347
25,38.794,86.967
26,9.927,9.291
27,8.998,98.323
28,5.011,91.694
29,55.667,76.23
30,16.265,20.427
31,27.403,90.422
32,33.749,95.972
33,35.827,92.674
34,12.387,82.146
35,26.857,81.461
36,34.767,80.38
37,40.585,88.321
38,18.61,99.61
39,14.202,78.646
40,46.814,90.175
41,33.796,86.465
42,9.183,9.704
43,13.9,13.989
44,6.956,91.557
45,31.692,10.437
46,28.364,98.581
47,25.482,98.58
48,38.268,84.037
49,23.836,85.857
50,20.707,5.418
51,5.27,92.255
52,15.182,79.823
53,21.339,86.393
54,12.684,73.901
55,10.665,59.482
56,36.445,90.129
57,7.498,77.53
58,27.355,22.215
59,26.834,11.99
60,12.903,79.879
61,26.841,77.551
62,13.788,82.999
63,33.92,94.293
64,0.582,75.854
65,58.651,69.617
66,31.299,72.837
67,30.84,76.049
68,24.359,8.59
69,26.523,18.688
70,12.73,7.369
71,38.157,80.51
72,2.029,90.027
73,-5.536,82.378
74,33.385,6.771
75,3.056,0.494
76,32.312,68.148
77,14.669,88.429
78,31.343,1.712
79,5.394,98.074
80,2.951,0.37
81,-1.494,96.298
82,36.927,80.784
83,21.201,98.852
84,28.402,81.669
85,0.399,67.903
86,6.468,95.374
87,16.988,99.209
88,29.156,79.936
89,17.19,72.47
90,6.594,78.844
91,26.13,6.094
92,14.62,83.546
93,-7.054,95.725
94,11.384,87.225
95,16.411,77.034
96,51.663,95.025
97,23.836,91.155
98,12.897,85.302
99,20.874,91.016
0,25.598,56.125
1,9.397,11.617
2,21.511,82.642
3,26.225,88.662
4,42.556,10.656
5,26.003,91.21
6,16.227,10.497
7,-5.164,81.057
8,12.128,83.783
9,12.613,96.91
10,16.715,79.228
11,32.329,81.585
12,15.79,93.827
13,49.374,6.989
14,19.394,79.3
15,15.586,66.885
16,27.543,84.848
17,27.481,90.678
18,27.638,81.598
19,30.718,80.128
20,16.667,80.476
21,23.101,82.444
22,18.766,82.998
23,24.979,88.237
24,14.167,68.285
25,29.359,90.458
26,29.683,68.575
27,29.615,1.154
28,3.901,94.971
29,0.041,74.605
30,11.091,82.822
31,5.655,64.773
32,29.544,66.396
33,18.071,85.512
34,28.828,97.003
35,14.166,8.972
36,8.855,88.166
37,11.901,87.483
38,14.064,76.859
39,6.169,86.805
40,30.991,84.647
41,12.227,97.051
42,20.932,94.889
43,15.552,79.85
44,30.715,87.014
45,6.552,93.091
46,17.581,82.106
47,19.273,93.978
48,25.195,6.327
49,23.929,82.118
50,7.078,94.887
51,12.909,85.512
52,31.228,63.458
53,10.015,82.979
54,11.16,84.299
55,31.64,84.459
56,23.214,63.72
57,11.714,86.934
58,24.506,93.452
59,26.625,98.54
60,17.515,13.947
61,1.345,99.7
62,13.973,77.474
63,18.074,78.702
64,14.408,76.252
65,21.646,0.227
66,15.506,3.641
67,21.469,88.471
68,31.402,92.016
69,25.388,77.632
70,17.742,87.56
71,27.61,99.537
72,17.219,89.844
73,23.357,2.655
74,14.324,98.781
75,6.176,74.982
76,17.657,79.036
77,19.7,74.264
78,17.741,8.573
79,9.126,79.219
80,40.224,86.504
81,17.112,97.725
82,23.47,91.238
83,11.49,89.337
84,7.44,94.925
85,13.587,72.866
86,39.907,7.126
87,28.751,73.043
88,25.355,2.046
89,14.594,95.837
90,16.738,4.78
91,12.699,0.256
92,15.414,9.491
93,19.435,0.446
94,7.237,80.402
95,16.537,94.638
96,3.707,78.054
97,18.535,94.728
98,24.583,11.549
99,16.579,7.623
0,31.535,76.142
1,19.292,88.464
2,10.162,4.49
3,14.178,8.585
4,30.936,99.785
5,10.557,80.4
6,10.146,91.901
7,39.261,91.916
8,18.589,3.005
9,39.811,75.951
10,-0.966,7.409
11,24.453,96.977
12,41.77,77.155
13,13.78,76.382
14,26.499,70.715
15,5.423,83.268
16,33.523,78.583
17,6.732,98.554
18,37.034,84.918
19,29.853,95.295
20,40.637,72.779
21,15.747,87.981
22,12.313,86.551
23,12.229,95.682
24,12.079,85.15
25,33.565,11.31
26,32.199,86.39
27,24.783,81.428
28,16.269,86.274
29,2.072,72.009
30,34.316,98.347
31,8.255,82.335
32,27.294,83.87
33,17.148,88.517
34,0.062,82.699
35,14.305,88.341
36,14,77.712
37,23.507,4.327
38,13.307,80.649
39,28.475,89.346
40,20.174,84.462
41,-1.177,80.986
42,23.597,87.97
43,12.501,4.817
44,52.325,89.663
45,7.167,54.404
46,5.84,9.675
47,36.59,76.896
48,26.426,93.446
49,16.786,99.556
50,13.363,89.783
51,20.88,69.466
52,7.62,84.519
53,40.656,95.078
54,25.574,86.834
55,-1.873,97.643
56,33.966,96.43
57,14.783,74.835
58,8.125,75.877
59,18.446,87.223
60,37.922,86.153
61,35.267,87.979
62,22.848,5.06
63,21.491,11.462
64,17.861,77.017
65,15.835,72.245
66,18.795,99.108
67,25.009,11.788
68,13.345,90.879
69,23.02,88.307
70,20.452,71.241
71,23.853,1.252
72,17.517,0.009
73,27.991,79.023
74,33.172,73.211
75,6.5,7.301
76,21.221,94.086
77,25.861,97.1
78,24.102,85.813
79,50.092,99.577
80,21.131,78.194
81,28.738,8.502
82,33.063,3.029
83,24.545,75.716
84,17.951,80.625
85,33.64,13.108
86,28.345,94.915
87,14.371,90.415
88,12.431,89.593
89,30.874,16.186
90,47.156,74.215
91,8.104,3.766
92,22.764,81.677
93,20.461,86.919
94,16.125,72.441
95,2.55,79.947
96,29.159,93.344
97,53.386,87.84
98,21.895,77.032
99,16.342,79.998
0,36.953,91.782
1,24.987,75.859
2,54.677,91.069
3,22.947,95.612
4,17.63,92.298
5,10.188,80.719
6,23.053,12.424
7,13.321,89.996
8,5.925,90.355
9,36.696,99.117
10,9.902,84.696
11,0.72,1.697
12,27.247,80.309
13,26.256,85.316
14,21.214,75.556
15,22.76,97.183
16,13.589,0.488
17,36.212,78.78
18,17.391,91.513
19,29.172,91.959
20,6.592,93.956
21,13.981,94.169
22,39.058,8.617
23,12.29,99.347
24,21.228,90.959
25,14.442,74.364
26,-4.869,81.298
27,53.635,94.134
28,7.31,74.264
29,22.998,90.159
30,6.426,76.291
31,31.4,84.549
32,22.882,73.663
33,39.245,79.652
34,8.056,13.548
35,36.676,94.448
36,7.28,92.963
37,19.532,87.251
38,18.29,91.97
39,29.227,75.925
40,16.391,86.277
41,35.866,3.104
42,27.811,96.282
43,4.794,96.293
44,15.874,82.902
45,16.536,13.495
46,13.317,14.446
47,6.082,3.856
48,20.776,81.021
49,14.596,98.133
50,3.737,72.703
51,19.139,73.874
52,13.481,20.568
53,31.456,86.407
54,3.024,71.241
55,19.534,99.62
56,21.115,85.942
57,25.371,94.929
58,10.107,94.026
59,12.677,77.649
60,38.744,78.545
61,28.899,3.807
62,10.281,77.134
63,37.607,78.11
64,27.942,86.057
65,3.824,5.453
66,12.913,72.627
67,21.044,82.798
68,-2.965,4.417
69,14.081,91.967
70,21.654,67.646
71,31.243,80.703
72,6.545,80.463
73,13.772,97.131
74,20.211,93.11
75,35.151,75.832
76,9.741,93.779
77,23.716,82.637
78,26.058,98.787
79,14.555,90.307
80,30.032,76.905
81,28.396,78.42
82,22.331,84.331
83,32.329,0.388
84,34.459,84.826
85,8.299,93.7
86,23.64,15.35
87,14.183,96.715
88,35.013,95.077
89,20.547,77.662
90,17.99,89.098
91,19.532,96.664
92,8.969,95.351
93,18.707,76.689
94,54.543,93.132
95,31.644,85.137
96,27.818,82.85
97,30.354,79.508
98,25.856,80.292
99,22.949,85.457
0,21.281,94.189
1,49.238,86.744
2,28.982,5.307
3,23.475,7.496
4,20.475,90.672
5,10.119,2.338
6,4.119,89.212
7,4.408,90.817
8,30.397,90.693
9,17.47,88.269
10,3.297,71.82
11,18.817,1.26
12,8.542,81.19
13,30.743,80.753
14,18.134,92.112
15,-1.006,95.185
16,26.383,4.846
17,26.318,88.3
18,19.786,6.013
19,-1.577,80.579
20,26.907,81.275
21,15.439,72.923
22,27.452,80.2
23,18.121,84.33
24,26.348,67.537
25,-5.395,10.876
26,-5.244,91.25
27,26.894,75.019
28,26.393,80.015
29,18.208,86.503
30,30.255,96.597
31,0.995,16.138
32,13.98,78.795
33,12.458,97.348
34,16.717,92.172
35,37.272,5.549
36,21.709,82.197
37,24.268,95.492
38,13.208,90.283
39,14.916,99.137
40,-3.471,63.34
41,-2.826,87.729
42,22.669,89.69
43,34.331,1.572
44,7.941,1.76
45,35.758,96.079
46,20.241,88.244
47,9.185,1.84
48,34.017,95.92
49,20.032,80.635
50,33.594,89.642
51,0.329,3.93
52,19.613,80.759
53,18.94,17.012
54,14.631,10.437
55,33.72,73.065
56,3.689,4.101
57,10.272,92.952
58,22.724,77.346
59,26.161,99.277
60,13.17,85.431
61,33.543,72.773
62,16.973,99.165
63,21.763,0.546
64,18.593,84.618
65,23.699,98.066
66,47.306,91.528
67,23.147,98.392
68,6.631,83.405
69,2.108,84.296
70,31.215,72.994
71,32.583,83.02
72,12.168,89.623
73,33.169,79.441
74,23.456,6.201
75,29.148,91.635
76,6.421,10.447
77,21.26,75.388
78,26.059,77.252
79,7.583,91.477
80,31.124,98.768
81,14.354,81.604
82,23.168,4.417
83,32.587,5.298
84,3.586,94.96
85,30.539,96.258
86,30.926,90.22
87,15.46,83.572
88,9.862,79.442
89,-0.162,79.026
90,25.992,98.743
91,12.236,95.011
92,14.66,64.677
93,6.207,84.836
94,41.764,96.938
95,18.606,90.99
96,13.694,73.311
97,8.816,91.159
98,-2.154,85.319
99,32.538,90.986
0,5.087,98.22
1,5.988,81.634
2,17.621,75.305
3,4.537,89.755
4,15.507,87.427
5,23.683,88.571
6,38.603,3.625
7,21.594,93.589
8,33.415,92.993
9,10.309,97.757
10,19.263,95.57
11,32.822,81.112
12,5.361,71.4
13,44.567,80.013
14,16.876,86.965
15,4.995,80.456
16,0.725,2.003
17,23.197,89.464
18,16.889,85.825
19,2.396,82.649
20,29.631,72.568
21,9.418,74.576
22,12.525,66.976
23,12.124,1.054
24,16.509,88.682
25,43.312,93.656
26,24.956,1.116
27,14.581,89.465
28,23.91,83.824
29,7.591,78.841
30,24.327,76.365
31,40.768,88.679
32,10.652,73.884
33,35.492,95.117
34,20.402,92.472
35,19.466,94.36
36,0.508,90.674
37,18.433,96.816
38,34.334,95.02
39,19.547,75.409
40,12.373,97.531
41,12.126,85.613
42,37.525,82.979
43,6.963,61.288
44,24.699,79.704
45,37.723,96.59
46,46.095,11.067
47,22.213,78.883
48,30.908,77.619
49,21.003,95.502
50,26.716,3.489
51,45.55,92.353
52,18.618,71.806
53,36.143,1.965
54,3.481,95.383
55,26.059,97.761
56,26.813,85.062
57,22.29,97.524
58,16.924,75.967
59,3.419,77.623
60,30.369,99.175
61,22.233,90.314
62,4.667,78.023
63,25.544,76.044
64,7.719,8.74
65,-7.346,79.507
66,18.483,96.347
67,-1.055,10.267
68,21.307,81.376
69,0.837,96.235
70,7.241,80.718
71,5.064,77.23
72,26.685,93.222
73,17.666,86.723
74,22.306,6.084
75,25.759,81.283
76,24.462,65.95
77,19.396,98.654
78,22.594,92.712
79,2.728,89.204
80,36.951,83.723
81,17.836,3.711
82,30.299,75.678
83,18.783,90.066
84,31.345,75.648
85,18.576,92.852
86,-0.388,79.022
87,26.552,89.352
88,23.862,90.461
89,41.19,89.876
90,36.955,87.912
91,14.352,88.951
92,13.662,81.177
93,16.946,91.581
94,17.573,99.961
95,26.358,95.843
96,25.362,92.128
97,22.041,82.957
98,15.731,82.181
99,17.445,77.373
0,7.801,85.669
1,27.038,3.558
2,-5.111,8.882
3,38.198,90.55
4,13.4,87.927
5,6.342,93.566
6,35.817,67.921
7,17.177,63.05
8,22.44,92.855
9,3.411,96.692
10,10.912,88.366
11,32.46,77.79
12,10.471,0.712
13,10.836,87.126
14,12.842,73.035
15,54.26,89.638
16,11.234,2.594
17,23.574,3.663
18,11.063,71.53
19,20.222,87.441
20,19.907,83.621
21,7.809,88.382
22,33.089,80.845
23,29.798,98.629
24,48.511,84.085
25,46.131,89.13
26,22.669,90.076
27,36.974,8.826
28,23.253,77.951
29,25.04,97.375
30,30.616,99.553
31,32.603,81.841
32,22.493,90.269
33,4.615,89.78
34,35.866,94.335
35,19.787,16.609
36,28.349,70.748
37,22.887,6.844
38,21.042,88.313
39,-9.477,80.707
40,24.36,81.968
41,26.446,74.734
42,10.205,1.902
43,12.59,6.153
44,26.442,84.852
45,10.039,91.017
46,39.37,81.956
47,38.61,7.084
48,14.412,1.128
49,13.16,84.417
50,1.335,89.79
51,18.006,12.542
52,-2.78,78.556
53,34.59,15.737
54,35.056,16.815
55,29.699,95.883
56,20.318,91.16
57,25.691,66.69
58,32.762,84.072
59,17.067,86.185
60,28.641,73.258
61,33.536,64.819
62,11.833,91.365
63,25.825,90.203
64,17.212,90.669
65,23.284,93.896
66,19.45,92.671
67,21.215,92.149
68,21.827,1.4
69,22.935,14.099
70,14.912,5.241
71,39.784,85.683
72,5.192,85.86
73,15.333,94.928
74,12.215,15.903
75,38.43,95.804
76,37.216,79.202
77,8.045,79.832
78,28.911,83.509
79,15.503,9.829
80,21.548,95.881
81,36.936,2.082
82,4.533,78.194
83,-2.229,8.935
84,32.709,92.274
85,24.312,97.597
86,20.521,85.094
87,14.773,9.489
88,17.828,82.478
89,26.68,95.75
90,29.036,78.673
91,11.404,88.241
92,-8.703,96.914
93,13.135,86.607
94,39.996,88.278
95,24.467,75.711
96,17.412,87.17
97,26.969,86.401
98,23.179,87.109
99,3.583,69.959
0,28.829,80.154
1,28.614,90.248
2,4.665,98.409
3,17.441,76.146
4,26.56,65.58
5,-0.5,92.643
6,17.389,73.425
7,25.747,82.738
8,32.774,92.518
9,20.428,99.853
10,6.51,73.099
11,10.487,76.344
12,23.347,96.549
13,13.33,20.449
14,0.71,71.488
15,18.631,96.209
16,14.549,81.752
17,7.262,1.156
18,35.689,10.896
19,25.124,85.756
20,44.323,94.507
21,23.937,92.839
22,14.022,72.593
23,8.116,79.187
24,29.891,98.185
25,17.5,92.895
26,29.564,88.612
27,11.858,79.544
28,25.896,84.961
29,27.787,69.638
30,8.394,90.179
31,36.044,73.836
32,13.285,81.927
33,18.747,1.912
34,28.692,74.718
35,17.879,93.768
36,9.575,2.043
37,14.143,94.887
38,11.199,81.722
39,28.352,63.975
40,0.628,90.511
41,12.114,98.176
42,26.108,93.936
43,8.879,66.983
44,33.101,83.518
45,29.75,64.059
46,26.584,79.873
47,30.615,81.49
48,32.7,96.368
49,13.085,6.303
50,14.138,18.487
51,-0.566,91.328
52,10.633,87.351
53,33.47,84.38
54,22.511,90.447
55,10.666,0.288
56,5.753,92.523
57,22.562,10.319
58,13.351,78.939
59,7.102,87.864
60,-5.693,74.04
61,30.46,75.799
62,22.555,79.522
63,10.717,90.212
64,21.424,82.243
65,21.309,79.062
66,24.306,91.688
67,26.644,92.476
68,16.03,93.839
69,19.605,92.949
70,19.584,14.142
71,12.04,85.582
72,25.899,90.057
73,18.967,77.4
74,21.368,89.855
75,18.53,59.801
76,17.182,0.235
77,26.14,70.816
78,27.263,3.103
79,43.409,84.315
80,38.063,80.34
81,1.81,84.35
82,15.562,10.657
83,1.131,70.928
84,37.09,95.624
85,16.545,70.958
86,25.391,85.453
87,38.678,85.522
88,3.488,0.806
89,30.663,78.109
90,15.951,99.479
91,9.405,96.521
92,23.628,90.692
93,8.266,79.78
94,18.665,90.605
95,2.818,94.789
96,0.146,3.686
97,32.601,93.48
98,29.033,88.357
99,40.367,90.078
0,17.227,63.55
1,17.978,87.415
2,39.331,79.447
3,28.368,96.075
4,36.205,74.051
5,-2.311,2.528
6,23.264,87.205
7,10.828,82.905
8,37.375,94.437
9,13.227,84.924
10,19.668,82.481
11,23.493,1.744
12,50.324,95.949
13,36.47,94.74
14,-3.052,91.221
15,24.324,97.403
16,39.58,86.388
17,23.173,79.786
18,8.244,80.56
19,-2.176,93.301
20,11.8,98.458
21,-2.263,9.711
22,4.682,84.46
23,36.825,95.658
24,43.33,86.227
25,34.233,92.971
26,3.854,85.675
27,10.826,69.84
28,25.653,4.008
29,22.593,85.145
30,-7.796,93.942
31,8.856,86.807
32,20.054,86.082
33,19.296,7.956
34,17.012,83.481
35,35.953,69.177
36,26.563,0.999
37,39.616,84.3
38,36.28,0.023
39,29.366,84.08
40,36.164,99.081
41,30.843,91.705
42,45.203,86.725
43,24.601,8.603
44,20.112,9.669
45,20.736,84.642
46,38.412,95.658
47,36.162,81.545
48,15.025,12.714
49,14.554,64.093
50,3.429,99.738
51,2.896,89.353
52,22.076,80.826
53,10.24,85.689
54,31.995,89.708
55,17.72,42.963
56,10.295,84.085
57,36.985,90.329
58,7.881,80.124
59,32.332,85.534
60,11.761,98.379
61,22.951,95.756
62,31.618,83.793
63,5.387,80.827
64,25.106,74.957
65,3.686,96.241
66,35.929,85.853
67,36.31,81.176
68,14.244,83.919
69,40.363,61.822
70,23.283,10.334
71,17.219,75.229
72,27.561,89.46
73,-0.405,67.722
74,10.442,88.788
75,22.263,76.625
76,19.777,75.607
77,18.912,9.243
78,23.698,92.13
79,32.153,4.927
80,12.671,87.172
81,21.014,96.673
82,17.092,69.452
83,8.404,73.01
84,6.43,4.772
85,7.7,94.189
86,14.575,1.211
87,16.461,95.83
88,14.844,78.996
89,22.719,12.66
90,14.705,95.751
91,17.453,86.951
92,13.674,89.935
93,30.142,75.908
94,38.616,82.786
95,29.118,90.993
96,26.689,85.484
97,41.991,88.991
98,8.52,92.257
99,24.404,89.63
0,3.275,98.654
1,30.424,87.786
2,15.56,97.113
3,1.626,93.863
4,34.297,86.818
5,34.255,8.514
6,30.405,81.199
7,34.387,8.675
8,24.639,97.788
9,36.988,79.482
10,21.97,12.887
11,42.694,78.8
12,-0.917,94.776
13,16.16,75.285
14,28.132,96.196
15,12.247,95.08
16,15.174,5.871
17,20.583,77.248
18,24.314,75.267
19,14.415,71.928
20,9.691,84.601
21,20.349,95.895
22,40.728,73.372
23,16.861,98.106
24,17.276,91.066
25,36.491,64.236
26,18.521,97.224
27,33.167,70.505
28,-3.522,98.904
29,-2.089,73.389
30,34.161,0.371
31,22.478,89.578
32,38.213,88.007
33,15.7,77.662
34,5.075,91.087
35,48.18,76.486
36,26.499,95.99
37,24.755,91.377
38,22.181,82.505
39,39.809,0.576
40,21.137,85.674
41,11.809,82.789
42,31.657,83.826
43,31.761,6.544
44,20.501,65.739
45,14.741,99.547
46,24.831,66.278
47,33.951,73.128
48,32.909,24.367
49,21.522,12.053
50,23.388,86.159
51,23.067,95.716
52,19.336,97.861
53,13.323,97.746
54,21.952,0.669
55,39.625,92.563
56,18.221,76.868
57,21.73,95.221
58,28.525,91.658
59,14.655,89.17
60,7.246,84.115
61,24.204,86.362
62,10.104,84.981
63,30.808,77.432
64,20.582,0.041
65,9.937,82.036
66,9.058,94.378
67,16.336,89.717
68,15.825,4.213
69,19.29,72.461
70,28.054,96.872
71,22.449,97.904
72,28.343,93.053
73,46.416,91.853
74,12.093,1.175
75,17.136,4.857
76,30.46,80.038
77,9.893,83.241
78,7.348,0.184
79,49.938,9.497
80,20.489,88.524
81,14.038,85.693
82,11.227,89.447
83,16.759,81.105
84,3.937,93.52
85,6.18,80.444
86,33.295,81.851
87,10.649,91.577
88,22.952,8.907
89,9.519,70.038
90,-1.563,64.163
91,23.611,71.39
92,25.153,96.566
93,46.591,1.293
94,19.076,97.292
95,13.452,93.498
96,16.235,82.772
97,26.259,93.508
98,19.696,87.563
99,22.452,77.603
0,1.032,92.206
1,29.102,97.248
2,33.951,95.757
3,32.457,70.226
4,-8.506,0.203
5,35.612,85.229
6,21.881,67.725
7,13.986,78.726
8,24.567,87.597
9,49.09,80.252
10,9.745,71.487
11,14.846,85.28
12,12.788,89.509
13,0.58,77.883
14,28.408,98.625
15,15.314,6.687
16,19.199,87.099
17,5.001,98.761
18,19.968,81.76
19,35.598,12.731
20,7.602,99.518
21,17.04,80.564
22,16.232,1.838
23,9.808,5.232
24,28.274,97.6
25,16.185,85.366
26,21.789,83.294
27,25.564,82.215
28,21.662,75.3
29,-0.571,89.532
30,27.427,87.497
31,10.309,94.324
32,22.951,84.344
33,27.063,69.136
34,28.044,85.447
35,53.207,90.627
36,41.999,85.02
37,4.701,89.584
38,37.279,98.262
39,18.99,81.5
40,34.809,84.239
41,35.567,5.975
42,20.064,71.786
43,13.375,83.087
44,42.833,15.696
45,17.645,92.761
46,24.887,94.071
47,13.904,83.039
48,25.509,69.069
49,22.746,92.301
50,20.09,75.448
51,2.459,92.733
52,8.53,80.805
53,24.82,90.493
54,32.69,67.728
55,17.589,3.853
56,13.72,77.392
57,36.418,81.373
58,21.678,2.868
59,16.566,99.16
60,37.538,68.892
61,16.007,71.483
62,25.974,83.365
63,0.472,80.1
64,21.991,95.125
65,0.263,1.799
66,32.56,94.974
67,19.35,69.207
68,28.746,86.69
69,7.394,88.065
70,24.413,83.358
71,27.861,82.392
72,19.349,87.36
73,5.564,64.643
74,6.989,98.398
75,28.273,89.332
76,18.339,77.304
77,29.328,99.292
78,27.854,8.844
79,36.24,84.975
80,23.295,87.035
81,25.751,71.698
82,19.533,85.589
83,45.004,61.497
84,23.342,76.145
85,30.289,5.343
86,32.946,82.075
87,8.061,77.806
88,33.562,98.795
89,28.231,92.979
90,34.961,3.666
91,29.145,82.791
92,33.736,3.751
93,52.236,90.158
94,25.219,84.78
95,8.059,3.235
96,16.817,92.537
97,10.763,77.419
98,17.525,90.619
99,-3.971,88.385
0,77.496,65.758
1,76.679,51.071
2,82.235,56.976
3,58.334,57.954
4,76.767,43.696
5,72.872,60.304
6,84.583,61.79
7,75.143,53.032
8,83.091,60.014
9,83.386,56.34
10,84.624,55.59
11,60.333,76.356
12,63.872,58.308
13,85.469,66.152
14,1.026,58.841
15,77.104,42.644
16,79.447,48.459
17,72.05,46.58
18,81.859,40.604
19,66.478,62.915
20,95.474,57.448
21,80.939,60.876
22,92.248,52.952
23,81.741,70.838
24,89.888,53.578
25,79.765,55.995
26,2.084,71.438
27,79.428,59.196
28,98.869,61.901
29,75.224,58.041
30,93.49,67.706
31,69.611,49.862
32,64.665,58.327
33,83.711,48.831
34,82.995,58.522
35,70.554,52.359
36,71.444,57.638
37,90.599,72.169
38,79.25,57.438
39,80.038,70.556
40,76.162,52.551
41,89.267,65.651
42,74.747,77.032
43,84.796,49.955
44,92.535,55.973
45,83.292,57.026
46,71.082,61.717
47,77.312,59.638
48,71.252,80.647
49,62.671,85.738
50,79.202,67.169
51,70.149,53.539
52,84.389,60.375
53,81.625,76.588
54,69.465,83.203
55,84.231,76.251
56,45.591,54.711
57,94.822,56.892
58,85.085,80.689
59,80.802,54.002
60,86.292,72.427
61,93.019,49.122
62,85.052,61.132
63,93.688,79.864
64,88.149,55.107
65,4.235,78.716
66,79.422,77.615
67,80.053,46.734
68,85.736,58.816
69,62.325,62.183
70,67.004,60.946
71,57.717,65.568
72,75.243,63.435
73,66.594,53.359
74,80.97,47.913
75,78.799,67.831
76,18.171,68.015
77,82.292,62.866
78,66.794,47.346
79,92.73,59.271
80,84.035,51.925
81,87.558,47.985
82,94.647,54.093
83,76.773,80.394
84,67.83,78.48
85,55.71,59.093
86,92.662,68.338
87,79.979,44.608
88,82.712,59.107
89,77.255,78.13
90,87.205,45.761
91,79.404,75.728
92,73.347,65.833
93,78.453,62.035
94,91.645,49.572
95,98.016,53.727
96,74.927,48.282
97,82.329,55.833
98,75.837,77.864
99,90.992,66.955
0,3.456,67.234
1,83.186,69.666
2,55.511,58.797
3,74.902,54.32
4,75.502,57.479
5,87.669,65.308
6,85.495,53.135
7,65.597,54.307
8,79.73,65.936
9,84.193,59.849
10,66.264,60.013
11,73.07,61.73
12,81.782,53.258
13,83.135,62.469
14,80.697,57.866
15,83.364,49.929
16,88.173,63.318
17,87.012,65.865
18,85.758,56.861
19,84.563,73.609
20,67.643,51.023
21,89.947,65.999
22,98.803,81.581
23,88.337,65.498
24,74.5,81.179
25,62.636,73.747
26,80.373,64.179
27,70.605,68.233
28,73.814,48.879
29,62.135,59.478
30,90.526,63.304
31,58.783,34.678
32,85.728,55.461
33,64.845,80.594
34,83.184,56.912
35,86.573,49.837
36,63.535,66.492
37,68.955,51.99
38,73.123,56.77
39,83.39,45.556
40,44.63,54.911
41,87.236,64.828
42,75.9,63.121
43,61.375,59.821
44,7.588,51.327
45,83.555,84.642
46,61.996,48.177
47,59.969,67.491
48,80.809,56.643
49,5.268,59.248
50,81.813,56.725
51,61.855,96.73
52,85.525,44.795
53,64.521,73.478
54,72.838,70.32
55,62.582,55.484
56,98.783,38.862
57,74.284,66.095
58,64.169,78.831
59,67.733,44.609
60,4.365,49.571
61,67.782,37.976
62,81.537,62.139
63,62.417,68.949
64,68.812,86.076
65,90.207,60.77
66,63.335,0.371
67,64.632,56.253
68,79.033,33.004
69,97.193,74.284
70,72.506,68.17
71,92.365,74.285
72,98.766,45.955
73,62.623,67.415
74,80.127,48.123
75,74.395,47.725
76,86.667,65.531
77,66.336,83.388
78,83.525,68.97
79,82.276,45.564
80,73.627,62.357
81,75.062,54.845
82,86.78,45.068
83,89.12,50.717
84,70.425,71.54
85,75.488,64.289
86,74.759,56.667
